id,entrez_gene_id,hugo_symbol,hgnc_id,id,reference_genome,ensembl_transcript_id,canonical,ensembl_protein_id,reference_sequence_id,description,ensembl_gene_id,gene_id
18173,64283,ARHGEF28,30322,31753,GRCh37,ENST00000426542.2,1,ENSP00000412175.2,NM_001177693.1,,27000,18173
9661,51564,HDAC7,14067,26438,GRCh37,ENST00000427332.2,1,ENSP00000404394.2,XM_011538481.1,,22473,9661
15504,8218,CLTCL1,2093,14065,GRCh37,ENST00000427926.1,1,ENSP00000441158.1,NM_007098,,11831,15504
34471,9401,RECQL4,9949,16115,GRCh37,ENST00000428558.2,1,ENSP00000475456.1,NM_004260.3,,13575,34471
17031,5649,RELN,9957,9873,GRCh37,ENST00000428762.1,1,ENSP00000392423.1,NM_005045.3,,8323,17031
29868,2145,EZH1,3526,3850,GRCh37,ENST00000428826.2,1,ENSP00000404658.1,NM_001991.3,,3252,29868
32832,1111,CHEK1,1925,2072,GRCh37,ENST00000428830.2,1,ENSP00000412504.2,NM_001274.5,,1760,32832
27991,4050,LTB,6711,7097,GRCh37,ENST00000429299.2,1,ENSP00000410481.2,NM_002341.1,,6007,27991
13569,7849,PAX8,8622,13797,GRCh37,ENST00000429538.3,1,ENSP00000395498.3,,,11598,13569
6391,79718,TBL1XR1,29529,33201,GRCh37,ENST00000430069.1,1,ENSP00000405574.1,NM_024665.4,,28256,6391
2248,55709,KBTBD4,23761,28999,GRCh37,ENST00000430070.2,1,ENSP00000415106.2,,,24682,2248
24024,1385,CREB1,2345,2530,GRCh37,ENST00000432329.2,1,ENSP00000387699.2,NM_134442.3,,2144,24024
9131,3481,IGF2,5466,6089,GRCh37,ENST00000434045.2,1,ENSP00000391826.2,NM_001127598.1,,5140,9131
39743,55252,ASXL2,23805,28392,GRCh37,ENST00000435504.4,1,ENSP00000391447.3,NM_018263.4,,24153,39743
21953,27244,SESN1,21595,23418,GRCh37,ENST00000436639.2,1,ENSP00000393762.2,NM_014454.2,,19713,21953
7195,4208,MEF2C,6996,7400,GRCh37,ENST00000437473.2,1,ENSP00000396219.2,NM_001193350,,6258,7195
8939,7812,CSDE1,29905,13768,GRCh37,ENST00000438362.2,1,ENSP00000407724.2,NM_001242891.1,,11576,8939
18793,64324,NSD1,14234,31773,GRCh37,ENST00000439151.2,1,ENSP00000395929.2,NM_022455.4,,27016,18793
22138,10672,GNA13,4381,18744,GRCh37,ENST00000439174.2,1,ENSP00000400717.2,NM_006572.5,,15738,22138
37713,9709,HERPUD1,13744,16722,GRCh37,ENST00000439977.2,1,ENSP00000409555.2,NM_014685.3,,14081,37713
14506,5424,POLD1,9175,9412,GRCh37,ENST00000440232.2,1,ENSP00000406046.1,NM_002691.3,,7938,14506
30122,1028,CDKN1C,1786,84617,GRCh37,ENST00000440480.2,1,ENSP00000411257.2,NM_001122630.2,NULL,1626,30122
25415,5378,PMS1,9121,9364,GRCh37,ENST00000441310.2,1,ENSP00000406490.2,NM_000534.4,,7895,25415
26650,2195,FAT1,3595,3946,GRCh37,ENST00000441802.2,1,ENSP00000406229.2,NM_005245.3,,3334,26650
37187,23049,SMG1,30045,20469,GRCh37,ENST00000446231.2,1,ENSP00000402515.2,NM_015092.4,,17183,37187
33904,8968,H3C7,4773,15350,GRCh37,ENST00000446824.2,1,ENSP00000444823.1,NM_021018.2,,12933,33904
30456,51755,CDK12,24224,26685,GRCh37,ENST00000447079.4,1,ENSP00000398880.3,NM_016507.2,,22677,30456
14232,27113,BBC3,17868,23249,GRCh37,ENST00000449228.1,1,ENSP00000404503.1,NM_001127240.2,,19567,14232
36377,4485,MST1,7380,7704,GRCh37,ENST00000449682.2,1,ENSP00000414287.2,NM_020998.3,,6503,36377
31540,7465,WEE1,12761,13292,GRCh37,ENST00000450114.2,1,ENSP00000402084.2,NM_003390.3,,11189,31540
22786,4595,MUTYH,7527,84605,GRCh37,ENST00000450313.1,1,ENSP00000408176.1,NM_001128425.1,NULL,6668,22786
14323,3265,HRAS,5173,5780,GRCh37,ENST00000451590.1,1,ENSP00000407586.1,NM_005343.2,,4876,14323
4979,3718,JAK3,6193,6515,GRCh37,ENST00000458235.1,1,ENSP00000391676.1,NM_000215.3,,5505,4979
11733,8314,BAP1,950,14151,GRCh37,ENST00000460680.1,1,ENSP00000417132.1,NM_004656.3,,11907,11733
11288,4193,MDM2,6973,7378,GRCh37,ENST00000462284.1,1,ENSP00000417281.1,NM_002392.5,,6240,11288
6705,6091,ROBO1,10249,10660,GRCh37,ENST00000464233.1,1,ENSP00000420321.1,NM_002941.3,,9001,6705
30043,65980,BRD9,25818,32318,GRCh37,ENST00000467963.1,1,ENSP00000419765.1,NM_023924.4,,27488,30043
20516,2122,MECOM,3498,3814,GRCh37,ENST00000468789.1,1,ENSP00000419995.1,NM_001105078.3,,3224,20516
27846,26137,ZBTB20,13503,22392,GRCh37,ENST00000474710.1,1,ENSP00000419153.1,NM_001164342.2,,18800,27846
24093,23429,RYBP,10480,21213,GRCh37,ENST00000477973.2,1,ENSP00000419494.1,NM_012234.5,,17792,24093
984,6256,RXRA,10477,10963,GRCh37,ENST00000481739.1,1,ENSP00000419692.1,NM_002957.4,,9249,984
2918,5890,RAD51B,9822,10298,GRCh37,ENST00000487270.1,1,ENSP00000419471.1,NM_133509.3,,8689,2918
27468,846,CASR,1514,1575,GRCh37,ENST00000490131.1,1,ENSP00000418685.1,NM_000388.3,,1331,27468
32939,9480,ONECUT2,8139,16263,GRCh37,ENST00000491143.2,1,ENSP00000419185.2,NM_004852,,13708,32939
38259,2272,FHIT,3701,84623,GRCh37,ENST00000492590.1,1,ENSP00000418582.1,NULL,NULL,3462,38259
17679,54596,L1TD1,25595,27315,GRCh37,ENST00000498273.1,1,ENSP00000419901.1,NM_019079.4,,23235,17679
14530,1050,CEBPA,1833,1961,GRCh37,ENST00000498907.2,1,ENSP00000427514.1,NM_004364.3,,1662,14530
27754,27,ABL2,77,49,GRCh37,ENST00000502732.1,1,ENSP00000427562.1,NM_007314.3,,41,27754
39978,9353,SLIT2,11086,16016,GRCh37,ENST00000504154.1,1,ENSP00000422591.1,NM_004787,,13491,39978
19225,54514,DDX4,18700,27196,GRCh37,ENST00000505374.1,1,ENSP00000424838.1,NM_024415.2,,23127,19225
38680,51428,DDX41,18674,26264,GRCh37,ENST00000507955.1,1,ENSP00000422753.1,NM_016222.2,,22317,38680
32999,3066,HDAC2,4853,5397,GRCh37,ENST00000519065.1,1,ENSP00000430432.1,NM_001527.3,,4544,32999
20596,6586,SLIT3,11087,11629,GRCh37,ENST00000519560.1,1,ENSP00000430333.1,NM_003062,,9797,20596
12462,4067,LYN,6735,7137,GRCh37,ENST00000519728.1,1,ENSP00000428924.1,NM_002350.3,,6042,12462
10251,51366,UBR5,16806,26189,GRCh37,ENST00000520539.1,1,ENSP00000429084.1,NM_015902.5,,22253,10251
21653,4603,MYBL1,7547,7901,GRCh37,ENST00000522677.3,1,ENSP00000429633.2,NM_001080416,,6682,21653
20077,862,RUNX1T1,1535,84620,GRCh37,ENST00000523629.1,1,ENSP00000428543.1,NULL,NULL,1345,20077
25465,7422,VEGFA,12680,13217,GRCh37,ENST00000523873.1,1,ENSP00000430479.1,NM_001171623.1,,11131,25465
20523,4914,NTRK1,8031,8499,GRCh37,ENST00000524377.1,1,ENSP00000431418.1,NM_002529.3,,7174,20523
42089,84441,MAML2,16259,35869,GRCh37,ENST00000524717.1,1,ENSP00000434552.1,NM_032427.1,,30564,42089
22742,7297,TYK2,12440,12994,GRCh37,ENST00000525621.1,1,ENSP00000431885.1,,,10939,22742
37690,5452,POU2F2,9213,9478,GRCh37,ENST00000526816.2,1,ENSP00000431603.3,NM_001207025,,7993,37690
5349,2313,FLI1,3749,4189,GRCh37,ENST00000527786.2,1,ENSP00000433488.2,NM_002017.4,,3531,5349
26869,5049,PAFAH1B2,8575,8714,GRCh37,ENST00000527958.1,1,ENSP00000435289.1,NM_002572.3,,7356,26869
32107,4297,KMT2A,7132,7545,GRCh37,ENST00000534358.1,1,ENSP00000436786.1,NM_001197104.1,,6376,32107
5441,143686,SESN3,23060,41193,GRCh37,ENST00000536441.1,1,ENSP00000441927.1,NM_144665.3,,35187,5441
33441,8352,H3C3,4768,14224,GRCh37,ENST00000540144.1,1,ENSP00000439493.1,NM_003531.2,,11972,33441
16557,6249,CLIP1,10461,10954,GRCh37,ENST00000540338.1,1,ENSP00000439093.1,,,9241,16557
1666,6934,TCF7L2,11641,12336,GRCh37,ENST00000543371.1,1,ENSP00000444972.1,NM_001146274.1,,10383,1666
13924,84133,ZNRF3,18126,35481,GRCh37,ENST00000544604.2,1,ENSP00000443824.2,NM_001206998.1,,30235,13924
7522,8972,MGAM,7043,15359,GRCh37,ENST00000549489.2,1,ENSP00000447378.2,NM_004668.2,,12941,7522
5402,7517,XRCC3,12830,84639,GRCh37,ENST00000555055.1,1,ENSP00000452598.1,NM_005432.3,NULL,11259,5402
39318,567,B2M,914,1031,GRCh37,ENST00000558401.1,1,ENSP00000452780.1,NM_004048.2,,874,39318
18080,7090,TLE3,11839,12647,GRCh37,ENST00000558939.1,1,ENSP00000452871.1,NM_005078.3,,10651,18080
8291,23334,SZT2,29040,21036,GRCh37,ENST00000562955.1,1,ENSP00000457168.1,NM_015284,,17642,8291
1237,23035,PHLPP2,29149,20440,GRCh37,ENST00000568954.1,1,ENSP00000457991.1,NM_015020,,17159,1237
18601,23152,CIC,14214,20662,GRCh37,ENST00000575354.2,1,ENSP00000458663.2,NM_015125.3,,17342,18601
42194,-1029,"CDKN2A (p14)",1787,84602,GRCh37,ENST00000579755.1,1,ENSP00000462950.1,NM_058195.3,NULL,77431,42194
512,8031,NCOA4,7671,13944,GRCh37,ENST00000581486.1,1,ENSP00000462943.1,,,11722,512
20352,9212,AURKB,11390,15786,GRCh37,ENST00000585124.1,1,ENSP00000463999.1,NM_004217.3,,13293,20352
36947,6209,RPS15,10388,10884,GRCh37,ENST00000586686.2,1,ENSP00000467676.1,NM_001018,,9181,36947
36464,7409,VAV1,12657,13190,GRCh37,ENST00000602142.1,1,ENSP00000472929.1,NM_005428.3,,11109,36464
6084,23067,SETD1B,29187,20503,GRCh37,ENST00000604567.1,1,ENSP00000474253.1,XM_005253858.3,,17211,6084
39050,2247,FGF2,3676,84618,GRCh37,ENST00000608478.1,1,ENSP00000477134.1,,NULL,3418,39050
40176,26190,FBXW2,13608,22450,GRCh37,ENST00000608872.1,1,ENSP00000476369.1,NM_012164,,18852,40176
